
   INFO  Server running on [http://127.0.0.1:8000].  

  Press Ctrl+C to stop the server
  2026-05-13 17:07:55 /build/assets/app-IjMiDuqV.js ....................................................... ~ 11.95ms
  2026-05-13 17:07:55 /themes/default/fonts/typography/rubik/Rubik-Regular.ttf ............................. ~ 2.99ms
  2026-05-13 17:07:55 /storage/33/IMG_1625.JPG.jpeg ........................................................ ~ 0.82ms
  2026-05-13 17:07:55 /api/frontend/setting ................................................................ ~ 0.19ms
  2026-05-13 17:07:55 /api/frontend/setting .............................................................. ~ 502.98ms
  2026-05-13 17:07:55 /api/frontend/item-category .............................................................. ~ 1s
  2026-05-13 17:07:56 /api/frontend/page ................................................................. ~ 516.60ms
  2026-05-13 17:07:56 /build/assets/HomeComponent-DGBaAC3o.js .............................................. ~ 4.16ms
  2026-05-13 17:07:56 /build/assets/ItemComponent-C5fbfu7N.css ............................................. ~ 2.67ms
  2026-05-13 17:07:56 /themes/default/fonts/typography/rubik/Rubik-Medium.ttf .............................. ~ 5.23ms
  2026-05-13 17:07:56 /themes/default/fonts/lab/lab.woff2?1740891535263 .................................... ~ 6.62ms
  2026-05-13 17:07:56 /themes/default/fonts/fontawesome/fa-regular-400.woff2 ............................... ~ 8.46ms
  2026-05-13 17:07:56 /themes/default/fonts/typography/rubik/Rubik-SemiBold.ttf ............................ ~ 8.04ms
  2026-05-13 17:07:56 /themes/default/fonts/fontawesome/fa-solid-900.woff2 ................................. ~ 7.40ms
  2026-05-13 17:07:56 /themes/default/fonts/fontawesome/fa-brands-400.woff2 ................................ ~ 5.85ms
  2026-05-13 17:07:56 /build/assets/CategoryComponent-CVB0Obng.js .......................................... ~ 1.79ms
  2026-05-13 17:07:56 /build/assets/swiper-vue-WKq_PV9c.js ................................................. ~ 0.22ms
  2026-05-13 17:07:56 /build/assets/itemDesignEnum-CKbsMq1M.js ............................................. ~ 2.81ms
  2026-05-13 17:07:56 /build/assets/ItemComponent-tTgiFKc8.js .............................................. ~ 5.25ms
  2026-05-13 17:07:56 /build/assets/OfferComponent-83TXLdFK.js ............................................. ~ 0.20ms
  2026-05-13 17:07:56 /api/frontend/item-category ........................................................ ~ 507.99ms
  2026-05-13 17:07:56 /api/frontend/language ................................................................... ~ 1s
  2026-05-13 17:07:56 /storage/32/kahumbo-logo-white.png ....................................................... ~ 1s
  2026-05-13 17:07:57 /api/frontend/language/show/1 ........................................................ ~ 3.27ms
  2026-05-13 17:07:56 /storage/30/kahumbo-logo.-2.png .......................................................... ~ 1s
  2026-05-13 17:07:56 /images/cart/empty-cart.gif .............................................................. ~ 1s
  2026-05-13 17:07:57 /storage/44/conversions/hoptionb-img7-thumb.png ...................................... ~ 3.90ms
  2026-05-13 17:07:57 /storage/47/conversions/Please-provide-the-original-Pinterest-title-you-want-me-to-reformat_-thumb.jpg  ~ 6.17ms
  2026-05-13 17:07:57 /storage/104/conversions/coffee-thumb.png ............................................ ~ 3.23ms
  2026-05-13 17:07:57 /images/category/thumb.png ........................................................... ~ 5.54ms
  2026-05-13 17:07:57 /storage/103/conversions/chocolate-shakes-thumb.png .................................. ~ 8.69ms
  2026-05-13 17:07:57 /storage/42/conversions/Lemon-Ice-Tea-1-thumb.jpg .................................... ~ 7.51ms
  2026-05-13 17:07:57 /storage/45/conversions/Unique-Mocktails-thumb.png ................................... ~ 0.25ms
  2026-05-13 17:07:57 /storage/48/conversions/Capture-thumb.JPG ............................................ ~ 2.16ms
  2026-05-13 17:07:57 /storage/43/conversions/Strawberry-Juice-thumb.jpg ................................... ~ 4.44ms
  2026-05-13 17:07:57 /storage/105/conversions/fruit-shots-thumb.png ....................................... ~ 0.19ms
  2026-05-13 17:07:57 /api/frontend/item-category ........................................................ ~ 510.88ms
  2026-05-13 17:07:58 /api/frontend/order .................................................................. ~ 0.24ms
  2026-05-13 17:07:57 /storage/34/slide-0.jpg ............................................................ ~ 545.11ms
  2026-05-13 17:07:58 /api/frontend/item/featured-items .................................................. ~ 507.78ms
  2026-05-13 17:07:58 /api/frontend/offer ...................................................................... ~ 1s
  2026-05-13 17:07:58 /api/frontend/item/popular-items ................................................... ~ 517.80ms
  2026-05-13 17:07:59 /api/frontend/cookies .............................................................. ~ 511.37ms
  2026-05-13 17:07:59 /storage/28/german.png ............................................................. ~ 516.78ms
  2026-05-13 17:07:59 /storage/26/english.png ............................................................ ~ 518.67ms
  2026-05-13 17:07:59 /api/frontend/country-code/show/GBR ................................................ ~ 506.91ms
  2026-05-13 17:07:59 /api/frontend/device-token/web ..................................................... ~ 505.51ms
  2026-05-13 17:07:59 /storage/97/conversions/nutella-milkshae-cover.png ....................................... ~ 1s
  2026-05-13 17:07:59 /themes/default/fonts/typography/rubik/Rubik-Bold.ttf .............................. ~ 515.89ms
  2026-05-13 17:08:00 /firebase-messaging-sw.js ............................................................ ~ 5.17ms
  2026-05-13 17:08:00 /storage/102/conversions/masala-tea-cover.png ........................................ ~ 5.52ms
  2026-05-13 17:08:00 /storage/100/conversions/strawberry-mojito-cover.png ................................. ~ 4.21ms
  2026-05-13 17:08:00 /storage/54/conversions/kit-kat-shake-cover.jpg ...................................... ~ 5.78ms
  2026-05-13 17:08:00 /storage/62/conversions/download-(2)-cover.jpg ....................................... ~ 3.48ms
  2026-05-13 17:08:00 /storage/69/conversions/MANGO-FROOTI-RECIPE,-HOMEMADE-MANGO-FROOTI-RECIPE-WITH-STEP-BY-STEP-PHOTOS-,-HOW-TO-MANGO-FROOTI-AT-HOME-,-HOMEMADE-MANGO-SQUASH-cover.jpg  ~ 1.99ms
  2026-05-13 17:08:00 /images/item/cover.png ............................................................... ~ 2.70ms
  2026-05-13 17:08:00 /storage/58/conversions/Sparkling-Limoncello-Mocktail-cover.jpg ...................... ~ 0.25ms
  2026-05-13 17:08:00 /storage/109/conversions/fruit-shots-cover.png ....................................... ~ 1.18ms
  2026-05-13 17:08:00 /storage/96/conversions/golden-mango-bliss-thumb.png ................................. ~ 2.51ms
  2026-05-13 17:08:00 /storage/98/conversions/strawverry-bliss-thumb.png ................................... ~ 0.32ms
  2026-05-13 17:08:00 /storage/58/conversions/Sparkling-Limoncello-Mocktail-thumb.jpg ...................... ~ 1.66ms
  2026-05-13 17:08:00 /storage/54/conversions/kit-kat-shake-thumb.jpg ...................................... ~ 2.72ms
  2026-05-13 17:08:00 /storage/100/conversions/strawberry-mojito-thumb.png ................................. ~ 0.17ms
  2026-05-13 17:08:00 /storage/69/conversions/MANGO-FROOTI-RECIPE,-HOMEMADE-MANGO-FROOTI-RECIPE-WITH-STEP-BY-STEP-PHOTOS-,-HOW-TO-MANGO-FROOTI-AT-HOME-,-HOMEMADE-MANGO-SQUASH-thumb.jpg  ~ 1.66ms
  2026-05-13 17:08:00 /storage/31/kahumbo-logo-(1).png ..................................................... ~ 0.27ms
  2026-05-13 17:08:41 /home .............................................................................. ~ 512.57ms
  2026-05-13 17:08:42 /themes/default/fonts/fontawesome/fontawesome.css .................................... ~ 0.23ms
  2026-05-13 17:08:42 /themes/default/fonts/lab/lab.css .................................................... ~ 2.28ms
  2026-05-13 17:08:42 /themes/default/fonts/typography/public/public.css ................................... ~ 5.09ms
  2026-05-13 17:08:42 /themes/default/fonts/typography/rubik/rubik.css ..................................... ~ 6.77ms
  2026-05-13 17:08:42 /themes/default/css/custom.css ....................................................... ~ 6.88ms
  2026-05-13 17:08:42 /build/assets/app-H0rtKeXA.css ....................................................... ~ 9.76ms
  2026-05-13 17:08:42 /build/assets/app-CpvByPl6.css ...................................................... ~ 12.53ms
  2026-05-13 17:08:42 /themes/default/js/drawer.js ......................................................... ~ 0.30ms
  2026-05-13 17:08:42 /themes/default/js/modal.js .......................................................... ~ 3.49ms
  2026-05-13 17:08:42 /themes/default/js/customScript.js ................................................... ~ 6.66ms
  2026-05-13 17:08:42 /themes/default/js/tabs.js ........................................................... ~ 9.70ms
  2026-05-13 17:08:42 /themes/default/js/dropdown.js ....................................................... ~ 0.34ms
  2026-05-13 17:08:42 /build/assets/app-88bx38SJ.js ....................................................... ~ 15.76ms
  2026-05-13 17:08:42 /themes/default/fonts/typography/rubik/Rubik-Regular.ttf ............................. ~ 3.33ms
  2026-05-13 17:08:42 /storage/33/IMG_1625.JPG.jpeg ........................................................ ~ 0.18ms
  2026-05-13 17:08:42 /api/frontend/setting .............................................................. ~ 514.41ms
  2026-05-13 17:08:42 /api/frontend/item-category ........................................................ ~ 512.24ms
  2026-05-13 17:08:42 /api/frontend/page ................................................................. ~ 515.67ms
  2026-05-13 17:08:43 /build/assets/HomeComponent-LQf2nR8c.js .............................................. ~ 3.35ms
  2026-05-13 17:08:43 /build/assets/ItemComponent-C5fbfu7N.css ............................................. ~ 2.83ms
  2026-05-13 17:08:43 /themes/default/fonts/typography/rubik/Rubik-Medium.ttf .............................. ~ 5.09ms
  2026-05-13 17:08:43 /themes/default/fonts/lab/lab.woff2?1740891535263 .................................... ~ 6.56ms
  2026-05-13 17:08:43 /themes/default/fonts/fontawesome/fa-regular-400.woff2 ............................... ~ 8.41ms
  2026-05-13 17:08:43 /themes/default/fonts/typography/rubik/Rubik-SemiBold.ttf ............................ ~ 7.46ms
  2026-05-13 17:08:43 /themes/default/fonts/fontawesome/fa-solid-900.woff2 ................................. ~ 6.63ms
  2026-05-13 17:08:43 /themes/default/fonts/fontawesome/fa-brands-400.woff2 ................................ ~ 0.20ms
  2026-05-13 17:08:43 /build/assets/CategoryComponent-DMr7tvv9.js .......................................... ~ 2.01ms
  2026-05-13 17:08:43 /build/assets/swiper-vue-PBF0eHRw.js ................................................. ~ 4.11ms
  2026-05-13 17:08:43 /build/assets/itemDesignEnum-CKbsMq1M.js ............................................. ~ 0.16ms
  2026-05-13 17:08:43 /api/frontend/setting .............................................................. ~ 502.22ms
  2026-05-13 17:08:43 /build/assets/ItemComponent-DONsNJaD.js ............................................ ~ 505.74ms
  2026-05-13 17:08:43 /build/assets/OfferComponent-B2QkDrbU.js ........................................... ~ 508.19ms
  2026-05-13 17:08:44 /storage/32/kahumbo-logo-white.png ................................................... ~ 5.01ms
  2026-05-13 17:08:44 /storage/30/kahumbo-logo.-2.png ...................................................... ~ 5.34ms
  2026-05-13 17:08:44 /api/frontend/language ............................................................. ~ 500.47ms
  2026-05-13 17:08:44 /api/frontend/language/show/1 ...................................................... ~ 510.99ms
  2026-05-13 17:08:44 /images/cart/empty-cart.gif .............................................................. ~ 1s
  2026-05-13 17:08:44 /api/frontend/item-category ........................................................ ~ 517.42ms
  2026-05-13 17:08:44 /storage/34/slide-0.jpg ............................................................ ~ 506.07ms
  2026-05-13 17:08:45 /api/frontend/item-category .............................................................. ~ 1s
  2026-05-13 17:08:45 /api/frontend/order .................................................................. ~ 0.39ms
  2026-05-13 17:08:45 /api/frontend/item/featured-items .................................................. ~ 507.62ms
  2026-05-13 17:08:46 /api/frontend/offer ...................................................................... ~ 1s
  2026-05-13 17:08:45 /storage/103/conversions/chocolate-shakes-thumb.png ...................................... ~ 1s
  2026-05-13 17:08:46 /api/frontend/item/popular-items ..................................................... ~ 0.25ms
  2026-05-13 17:08:46 /storage/104/conversions/coffee-thumb.png .......................................... ~ 516.53ms
  2026-05-13 17:08:46 /storage/43/conversions/Strawberry-Juice-thumb.jpg ................................... ~ 5.55ms
  2026-05-13 17:08:46 /storage/42/conversions/Lemon-Ice-Tea-1-thumb.jpg .................................... ~ 7.56ms
  2026-05-13 17:08:46 /storage/105/conversions/fruit-shots-thumb.png ...................................... ~ 10.25ms
  2026-05-13 17:08:47 /themes/default/fonts/typography/rubik/Rubik-Bold.ttf ................................ ~ 7.38ms
  2026-05-13 17:08:47 /storage/44/conversions/hoptionb-img7-thumb.png ...................................... ~ 7.10ms
  2026-05-13 17:08:47 /storage/48/conversions/Capture-thumb.JPG ............................................ ~ 6.48ms
  2026-05-13 17:08:47 /images/category/thumb.png ........................................................... ~ 8.75ms
  2026-05-13 17:08:47 /storage/45/conversions/Unique-Mocktails-thumb.png ................................... ~ 9.50ms
  2026-05-13 17:08:47 /storage/47/conversions/Please-provide-the-original-Pinterest-title-you-want-me-to-reformat_-thumb.jpg  ~ 9.54ms
  2026-05-13 17:08:47 /storage/26/english.png .............................................................. ~ 6.41ms
  2026-05-13 17:08:47 /storage/28/german.png ............................................................... ~ 6.08ms
  2026-05-13 17:08:47 /api/frontend/cookies .............................................................. ~ 514.82ms
  2026-05-13 17:08:47 /storage/98/conversions/strawverry-bliss-cover.png ................................... ~ 0.25ms
  2026-05-13 17:08:47 /storage/100/conversions/strawberry-mojito-cover.png ................................. ~ 1.89ms
  2026-05-13 17:08:47 /storage/97/conversions/nutella-milkshae-cover.png ................................... ~ 3.60ms
  2026-05-13 17:08:47 /storage/102/conversions/masala-tea-cover.png ........................................ ~ 5.50ms
  2026-05-13 17:08:47 /storage/54/conversions/kit-kat-shake-cover.jpg ...................................... ~ 7.59ms
  2026-05-13 17:08:47 /storage/62/conversions/download-(2)-cover.jpg ....................................... ~ 9.17ms
  2026-05-13 17:08:47 /storage/96/conversions/golden-mango-bliss-cover.png ................................. ~ 9.44ms
  2026-05-13 17:08:47 /storage/58/conversions/Sparkling-Limoncello-Mocktail-cover.jpg ...................... ~ 7.37ms
  2026-05-13 17:08:47 /api/frontend/country-code/show/GBR ................................................ ~ 507.85ms
  2026-05-13 17:08:47 /api/frontend/device-token/web ..................................................... ~ 509.78ms
  2026-05-13 17:08:47 /storage/109/conversions/fruit-shots-cover.png ..................................... ~ 511.66ms
  2026-05-13 17:08:48 /firebase-messaging-sw.js ............................................................ ~ 1.50ms
  2026-05-13 17:08:48 /storage/96/conversions/golden-mango-bliss-thumb.png ................................. ~ 3.42ms
  2026-05-13 17:08:48 /storage/98/conversions/strawverry-bliss-thumb.png ................................... ~ 3.23ms
  2026-05-13 17:08:48 /storage/58/conversions/Sparkling-Limoncello-Mocktail-thumb.jpg ...................... ~ 4.53ms
  2026-05-13 17:08:48 /storage/54/conversions/kit-kat-shake-thumb.jpg ...................................... ~ 5.39ms
  2026-05-13 17:08:48 /storage/100/conversions/strawberry-mojito-thumb.png ................................. ~ 4.66ms
  2026-05-13 17:08:48 /storage/69/conversions/MANGO-FROOTI-RECIPE,-HOMEMADE-MANGO-FROOTI-RECIPE-WITH-STEP-BY-STEP-PHOTOS-,-HOW-TO-MANGO-FROOTI-AT-HOME-,-HOMEMADE-MANGO-SQUASH-thumb.jpg  ~ 4.71ms
  2026-05-13 17:08:48 /storage/31/kahumbo-logo-(1).png ..................................................... ~ 0.13ms
  2026-05-13 17:08:58 /home .............................................................................. ~ 512.69ms
  2026-05-13 17:08:58 /themes/default/fonts/fontawesome/fontawesome.css .................................. ~ 516.97ms
  2026-05-13 17:08:59 /themes/default/fonts/lab/lab.css .................................................... ~ 2.14ms
  2026-05-13 17:08:59 /themes/default/fonts/typography/public/public.css ................................... ~ 5.02ms
  2026-05-13 17:08:59 /themes/default/fonts/typography/rubik/rubik.css ..................................... ~ 7.00ms
  2026-05-13 17:08:59 /themes/default/css/custom.css ....................................................... ~ 7.15ms
  2026-05-13 17:08:59 /build/assets/app-H0rtKeXA.css ...................................................... ~ 10.32ms
  2026-05-13 17:08:59 /build/assets/app-CpvByPl6.css ...................................................... ~ 10.30ms
  2026-05-13 17:08:59 /themes/default/js/drawer.js ......................................................... ~ 9.05ms
  2026-05-13 17:08:59 /themes/default/js/modal.js .......................................................... ~ 0.23ms
  2026-05-13 17:08:59 /themes/default/js/customScript.js ................................................... ~ 3.21ms
  2026-05-13 17:08:59 /themes/default/js/tabs.js ........................................................... ~ 5.94ms
  2026-05-13 17:08:59 /themes/default/js/dropdown.js ....................................................... ~ 9.14ms
  2026-05-13 17:08:59 /build/assets/app-88bx38SJ.js ....................................................... ~ 26.12ms
  2026-05-13 17:08:59 /themes/default/fonts/typography/rubik/Rubik-Regular.ttf ............................. ~ 3.05ms
  2026-05-13 17:08:59 /storage/33/IMG_1625.JPG.jpeg ........................................................ ~ 0.23ms
  2026-05-13 17:08:59 /api/frontend/setting .............................................................. ~ 501.24ms
  2026-05-13 17:08:59 /api/frontend/item-category .............................................................. ~ 1s
  2026-05-13 17:08:59 /api/frontend/page ....................................................................... ~ 1s
  2026-05-13 17:08:59 /build/assets/ItemComponent-C5fbfu7N.css ................................................. ~ 1s
  2026-05-13 17:08:59 /build/assets/HomeComponent-LQf2nR8c.js .................................................. ~ 1s
  2026-05-13 17:08:59 /build/assets/CategoryComponent-DMr7tvv9.js .............................................. ~ 1s
  2026-05-13 17:09:00 /themes/default/fonts/typography/rubik/Rubik-Medium.ttf .............................. ~ 8.23ms
  2026-05-13 17:09:00 /themes/default/fonts/lab/lab.woff2?1740891535263 ................................... ~ 10.35ms
  2026-05-13 17:09:00 /themes/default/fonts/fontawesome/fa-regular-400.woff2 .............................. ~ 12.82ms
  2026-05-13 17:09:00 /themes/default/fonts/typography/rubik/Rubik-SemiBold.ttf ............................ ~ 9.44ms
  2026-05-13 17:09:00 /themes/default/fonts/fontawesome/fa-solid-900.woff2 ................................. ~ 6.61ms
  2026-05-13 17:09:00 /themes/default/fonts/fontawesome/fa-brands-400.woff2 ................................ ~ 0.23ms
  2026-05-13 17:09:00 /api/frontend/setting .............................................................. ~ 510.68ms
  2026-05-13 17:09:00 /build/assets/swiper-vue-PBF0eHRw.js ............................................... ~ 512.71ms
  2026-05-13 17:09:00 /build/assets/itemDesignEnum-CKbsMq1M.js ........................................... ~ 514.70ms
  2026-05-13 17:09:01 /build/assets/ItemComponent-DONsNJaD.js .............................................. ~ 4.40ms
  2026-05-13 17:09:01 /build/assets/OfferComponent-B2QkDrbU.js ............................................. ~ 6.77ms
  2026-05-13 17:09:01 /storage/30/kahumbo-logo.-2.png ...................................................... ~ 2.68ms
  2026-05-13 17:09:01 /api/frontend/language ............................................................. ~ 505.88ms
  2026-05-13 17:09:01 /storage/32/kahumbo-logo-white.png ................................................. ~ 522.67ms
  2026-05-13 17:09:01 /api/frontend/language/show/1 ...................................................... ~ 516.22ms
  2026-05-13 17:09:01 /api/frontend/item-category .............................................................. ~ 1s
  2026-05-13 17:09:01 /images/cart/empty-cart.gif .............................................................. ~ 1s
  2026-05-13 17:09:02 /storage/34/slide-0.jpg .................................................................. ~ 1s
  2026-05-13 17:09:03 /api/frontend/item-category ........................................................ ~ 507.13ms
  2026-05-13 17:09:03 /api/frontend/order ...................................................................... ~ 1s
  2026-05-13 17:09:03 /api/frontend/item/featured-items ........................................................ ~ 1s
  2026-05-13 17:09:02 /storage/103/conversions/chocolate-shakes-thumb.png ...................................... ~ 2s
  2026-05-13 17:09:04 /api/frontend/offer ...................................................................... ~ 1s
  2026-05-13 17:09:05 /api/frontend/item/popular-items ......................................................... ~ 1s
  2026-05-13 17:09:05 /storage/104/conversions/coffee-thumb.png .......................................... ~ 521.38ms
  2026-05-13 17:09:06 /storage/45/conversions/Unique-Mocktails-thumb.png ................................... ~ 2.85ms
  2026-05-13 17:09:06 /storage/48/conversions/Capture-thumb.JPG ............................................ ~ 4.69ms
  2026-05-13 17:09:06 /storage/43/conversions/Strawberry-Juice-thumb.jpg ................................... ~ 6.72ms
  2026-05-13 17:09:06 /themes/default/fonts/typography/rubik/Rubik-Bold.ttf ................................ ~ 9.76ms
  2026-05-13 17:09:06 /storage/42/conversions/Lemon-Ice-Tea-1-thumb.jpg .................................... ~ 9.96ms
  2026-05-13 17:09:06 /storage/44/conversions/hoptionb-img7-thumb.png ..................................... ~ 10.53ms
  2026-05-13 17:09:06 /images/category/thumb.png ........................................................... ~ 7.79ms
  2026-05-13 17:09:06 /api/frontend/cookies .............................................................. ~ 503.78ms
  2026-05-13 17:09:06 /storage/105/conversions/fruit-shots-thumb.png ..................................... ~ 507.66ms
  2026-05-13 17:09:06 /api/frontend/country-code/show/GBR ................................................ ~ 510.66ms
  2026-05-13 17:09:06 /storage/47/conversions/Please-provide-the-original-Pinterest-title-you-want-me-to-reformat_-thumb.jpg  ~ 1s
  2026-05-13 17:09:06 /api/frontend/device-token/web ........................................................... ~ 1s
  2026-05-13 17:09:07 /storage/102/conversions/masala-tea-cover.png ...................................... ~ 515.36ms
  2026-05-13 17:09:07 /storage/62/conversions/download-(2)-cover.jpg ....................................... ~ 2.58ms
  2026-05-13 17:09:07 /storage/54/conversions/kit-kat-shake-cover.jpg ...................................... ~ 5.17ms
  2026-05-13 17:09:07 /images/item/cover.png ............................................................... ~ 7.52ms
  2026-05-13 17:09:07 /storage/97/conversions/nutella-milkshae-cover.png .................................. ~ 11.44ms
  2026-05-13 17:09:07 /storage/100/conversions/strawberry-mojito-cover.png ................................ ~ 14.27ms
  2026-05-13 17:09:07 /storage/98/conversions/strawverry-bliss-cover.png .................................. ~ 11.45ms
  2026-05-13 17:09:07 /storage/58/conversions/Sparkling-Limoncello-Mocktail-cover.jpg ...................... ~ 7.73ms
  2026-05-13 17:09:07 /storage/109/conversions/fruit-shots-cover.png ....................................... ~ 0.30ms
  2026-05-13 17:09:07 /firebase-messaging-sw.js ............................................................ ~ 0.31ms
  2026-05-13 17:09:07 /storage/26/english.png .............................................................. ~ 0.24ms
  2026-05-13 17:09:07 /storage/28/german.png ............................................................... ~ 3.37ms
  2026-05-13 17:09:07 /storage/96/conversions/golden-mango-bliss-thumb.png ................................. ~ 0.24ms
  2026-05-13 17:09:07 /storage/98/conversions/strawverry-bliss-thumb.png ................................... ~ 1.92ms
  2026-05-13 17:09:07 /storage/58/conversions/Sparkling-Limoncello-Mocktail-thumb.jpg ...................... ~ 3.77ms
  2026-05-13 17:09:07 /storage/54/conversions/kit-kat-shake-thumb.jpg ...................................... ~ 5.06ms
  2026-05-13 17:09:07 /storage/100/conversions/strawberry-mojito-thumb.png ................................. ~ 0.37ms
  2026-05-13 17:09:07 /storage/69/conversions/MANGO-FROOTI-RECIPE,-HOMEMADE-MANGO-FROOTI-RECIPE-WITH-STEP-BY-STEP-PHOTOS-,-HOW-TO-MANGO-FROOTI-AT-HOME-,-HOMEMADE-MANGO-SQUASH-thumb.jpg  ~ 2.74ms
  2026-05-13 17:09:07 /storage/31/kahumbo-logo-(1).png ..................................................... ~ 0.25ms
  2026-05-13 17:09:38 /home ................................................................................ ~ 0.62ms
  2026-05-13 17:09:38 /themes/default/fonts/fontawesome/fontawesome.css .................................... ~ 0.26ms
  2026-05-13 17:09:38 /themes/default/fonts/lab/lab.css .................................................... ~ 0.30ms
  2026-05-13 17:09:38 /themes/default/fonts/typography/public/public.css ................................... ~ 3.24ms
  2026-05-13 17:09:38 /themes/default/fonts/typography/rubik/rubik.css ..................................... ~ 5.28ms
  2026-05-13 17:09:38 /themes/default/css/custom.css ....................................................... ~ 0.30ms
  2026-05-13 17:09:38 /build/assets/app-H0rtKeXA.css ....................................................... ~ 2.89ms
  2026-05-13 17:09:38 /build/assets/app-CpvByPl6.css ....................................................... ~ 6.19ms
  2026-05-13 17:09:38 /themes/default/js/drawer.js ......................................................... ~ 0.22ms
  2026-05-13 17:09:38 /themes/default/js/modal.js .......................................................... ~ 2.17ms
  2026-05-13 17:09:38 /themes/default/js/customScript.js ................................................. ~ 515.29ms
  2026-05-13 17:09:38 /themes/default/js/tabs.js ......................................................... ~ 518.12ms
  2026-05-13 17:09:38 /themes/default/js/dropdown.js ....................................................... ~ 6.06ms
  2026-05-13 17:09:38 /themes/default/fonts/typography/rubik/Rubik-Regular.ttf ............................. ~ 0.18ms
  2026-05-13 17:09:38 /build/assets/app-88bx38SJ.js ...................................................... ~ 529.25ms
  2026-05-13 17:09:38 /storage/33/IMG_1625.JPG.jpeg ........................................................ ~ 0.36ms
  2026-05-13 17:09:38 /api/frontend/setting ................................................................ ~ 0.22ms
  2026-05-13 17:09:39 /api/frontend/setting .............................................................. ~ 512.47ms
  2026-05-13 17:09:39 /api/frontend/item-category ........................................................ ~ 516.05ms
  2026-05-13 17:09:39 /api/frontend/page ................................................................. ~ 512.14ms
  2026-05-13 17:09:39 /build/assets/HomeComponent-LQf2nR8c.js ............................................ ~ 513.23ms
  2026-05-13 17:09:40 /build/assets/CategoryComponent-DMr7tvv9.js .......................................... ~ 2.77ms
  2026-05-13 17:09:40 /build/assets/ItemComponent-C5fbfu7N.css ............................................. ~ 4.88ms
  2026-05-13 17:09:40 /themes/default/fonts/typography/rubik/Rubik-Medium.ttf .............................. ~ 7.04ms
  2026-05-13 17:09:40 /themes/default/fonts/lab/lab.woff2?1740891535263 .................................... ~ 8.62ms
  2026-05-13 17:09:40 /themes/default/fonts/fontawesome/fa-regular-400.woff2 ............................... ~ 8.07ms
  2026-05-13 17:09:40 /themes/default/fonts/typography/rubik/Rubik-SemiBold.ttf ............................ ~ 7.69ms
  2026-05-13 17:09:40 /themes/default/fonts/fontawesome/fa-solid-900.woff2 ................................. ~ 0.23ms
  2026-05-13 17:09:40 /themes/default/fonts/fontawesome/fa-brands-400.woff2 ................................ ~ 2.21ms
  2026-05-13 17:09:40 /build/assets/swiper-vue-PBF0eHRw.js ................................................. ~ 0.28ms
  2026-05-13 17:09:40 /build/assets/itemDesignEnum-CKbsMq1M.js ............................................. ~ 2.40ms
  2026-05-13 17:09:40 /build/assets/ItemComponent-DONsNJaD.js .............................................. ~ 4.34ms
  2026-05-13 17:09:40 /build/assets/OfferComponent-B2QkDrbU.js ............................................. ~ 6.76ms
  2026-05-13 17:09:40 /storage/30/kahumbo-logo.-2.png ...................................................... ~ 0.25ms
  2026-05-13 17:09:40 /api/frontend/item-category ........................................................ ~ 512.46ms
  2026-05-13 17:09:40 /api/frontend/language ................................................................... ~ 1s
  2026-05-13 17:09:40 /api/frontend/language/show/1 ............................................................ ~ 1s
  2026-05-13 17:09:40 /storage/32/kahumbo-logo-white.png ....................................................... ~ 1s
  2026-05-13 17:09:41 /api/frontend/item-category ........................................................ ~ 504.41ms
  2026-05-13 17:09:40 /images/cart/empty-cart.gif .............................................................. ~ 1s
  2026-05-13 17:09:41 /api/frontend/order ................................................................ ~ 510.87ms
  2026-05-13 17:09:41 /api/frontend/item/featured-items .................................................. ~ 510.30ms
  2026-05-13 17:09:41 /storage/103/conversions/chocolate-shakes-thumb.png ...................................... ~ 1s
  2026-05-13 17:09:41 /api/frontend/offer ...................................................................... ~ 1s
  2026-05-13 17:09:42 /api/frontend/item/popular-items ......................................................... ~ 1s
  2026-05-13 17:09:42 /storage/47/conversions/Please-provide-the-original-Pinterest-title-you-want-me-to-reformat_-thumb.jpg  ~ 514.00ms
  2026-05-13 17:09:43 /images/category/thumb.png ........................................................... ~ 1.03ms
  2026-05-13 17:09:43 /storage/43/conversions/Strawberry-Juice-thumb.jpg ................................... ~ 4.05ms
  2026-05-13 17:09:43 /themes/default/fonts/typography/rubik/Rubik-Bold.ttf ................................ ~ 5.84ms
  2026-05-13 17:09:43 /storage/45/conversions/Unique-Mocktails-thumb.png ................................... ~ 7.56ms
  2026-05-13 17:09:43 /storage/42/conversions/Lemon-Ice-Tea-1-thumb.jpg .................................... ~ 8.75ms
  2026-05-13 17:09:40 /storage/34/slide-0.jpg .................................................................. ~ 2s
  2026-05-13 17:09:43 /storage/104/conversions/coffee-thumb.png ............................................ ~ 9.53ms
  2026-05-13 17:09:43 /storage/48/conversions/Capture-thumb.JPG ............................................ ~ 6.19ms
  2026-05-13 17:09:43 /storage/44/conversions/hoptionb-img7-thumb.png ...................................... ~ 0.21ms
  2026-05-13 17:09:43 /storage/105/conversions/fruit-shots-thumb.png ....................................... ~ 2.24ms
  2026-05-13 17:09:43 /api/frontend/cookies ................................................................ ~ 0.20ms
  2026-05-13 17:09:43 /storage/28/german.png ............................................................... ~ 5.72ms
  2026-05-13 17:09:43 /storage/26/english.png .............................................................. ~ 7.31ms
  2026-05-13 17:09:43 /api/frontend/country-code/show/GBR ................................................ ~ 511.96ms
