
   INFO  Server running on [http://127.0.0.1:8000].  

  Press Ctrl+C to stop the server
  2026-05-15 03:32:57 /storage/96/conversions/golden-mango-bliss-cover.png ................................. ~ 0.24ms
  2026-05-15 03:32:57 /storage/98/conversions/strawverry-bliss-cover.png ................................... ~ 1.49ms
  2026-05-15 03:32:57 /storage/58/conversions/Sparkling-Limoncello-Mocktail-cover.jpg ...................... ~ 0.21ms
  2026-05-15 03:32:57 /storage/54/conversions/kit-kat-shake-cover.jpg ...................................... ~ 0.36ms
  2026-05-15 03:32:57 /storage/69/conversions/MANGO-FROOTI-RECIPE,-HOMEMADE-MANGO-FROOTI-RECIPE-WITH-STEP-BY-STEP-PHOTOS-,-HOW-TO-MANGO-FROOTI-AT-HOME-,-HOMEMADE-MANGO-SQUASH-cover.jpg  ~ 1.90ms
  2026-05-15 03:32:57 /storage/100/conversions/strawberry-mojito-cover.png ................................. ~ 2.62ms
  2026-05-15 03:32:57 /storage/71/conversions/Master-Kong-Lemon-Iced-Tea-Drink,-500ml-cover.jpg ............ ~ 0.17ms
  2026-05-15 03:32:57 /storage/70/conversions/Spiked-Peach-Iced-Tea_-Sweet-tea-with-a-boozy-kick_-cover.jpg  ~ 1.15ms
  2026-05-15 03:32:57 /storage/102/conversions/masala-tea-cover.png ........................................ ~ 0.29ms
  2026-05-15 03:32:57 /storage/101/conversions/green-tea-cover.png ......................................... ~ 0.22ms
  2026-05-15 03:32:57 /storage/84/conversions/Sakura-Lychee-Fizz-_-Sift-&-Simmer-cover.jpg ................. ~ 1.86ms
  2026-05-15 03:32:57 /storage/83/conversions/Guava-Spicy-Shot-cover.jpg ................................... ~ 3.42ms
  2026-05-15 03:32:57 /storage/82/conversions/Guava-Spicy-Shot-cover.jpg ................................... ~ 0.22ms
  2026-05-15 03:32:57 /storage/81/conversions/Jamun-Shot-(1)-cover.jpg ..................................... ~ 1.46ms
  2026-05-15 03:32:57 /storage/80/conversions/Strawberry-Dirty-Sprite-_-A-Sweet-Summer-Sip---recipezed-cover.jpg  ~ 2.89ms
  2026-05-15 03:32:57 /storage/86/conversions/Falsa-Sharbat-I-How-To-make-Phalse-Ka-Sharbat- video-cover.jpg  ~ 0.19ms
  2026-05-15 03:32:57 /storage/79/conversions/Delicious-Kiwi-Caipirinha-Drink-cover.jpg .................... ~ 0.71ms
  2026-05-15 03:32:57 /storage/78/conversions/Paan-Shot-cover.jpg .......................................... ~ 1.51ms
  2026-05-15 03:32:58 /storage/31/kahumbo-logo-(1).png ..................................................... ~ 0.21ms
  2026-05-15 03:33:07 /home .............................................................................. ~ 510.86ms
  2026-05-15 03:33:07 /themes/default/fonts/fontawesome/fontawesome.css .................................. ~ 514.52ms
  2026-05-15 03:33:08 /themes/default/fonts/lab/lab.css .................................................... ~ 1.60ms
  2026-05-15 03:33:08 /themes/default/fonts/typography/public/public.css ................................... ~ 3.72ms
  2026-05-15 03:33:08 /themes/default/fonts/typography/rubik/rubik.css ..................................... ~ 4.84ms
  2026-05-15 03:33:08 /themes/default/css/custom.css ....................................................... ~ 4.82ms
  2026-05-15 03:33:08 /themes/default/js/drawer.js ......................................................... ~ 6.58ms
  2026-05-15 03:33:08 /themes/default/js/modal.js .......................................................... ~ 6.22ms
  2026-05-15 03:33:08 /themes/default/js/customScript.js ................................................... ~ 4.37ms
  2026-05-15 03:33:08 /themes/default/js/tabs.js ........................................................... ~ 0.29ms
  2026-05-15 03:33:08 /themes/default/js/dropdown.js ....................................................... ~ 2.85ms
  2026-05-15 03:33:08 /images/theme/theme-logo.png ......................................................... ~ 0.28ms
  2026-05-15 03:33:08 /storage/33/IMG_1625.JPG.jpeg ........................................................ ~ 3.33ms
  2026-05-15 03:33:08 /images/theme/theme-footer-logo.png .................................................. ~ 6.50ms
  2026-05-15 03:33:08 /api/frontend/setting .............................................................. ~ 513.40ms
  2026-05-15 03:33:08 /api/frontend/item-category .......................................................... ~ 0.40ms
  2026-05-15 03:33:08 /api/frontend/page ................................................................. ~ 510.26ms
  2026-05-15 03:33:09 /api/frontend/order ................................................................ ~ 511.56ms
  2026-05-15 03:33:08 /themes/default/fonts/lab/lab.woff2?1740891535263 ........................................ ~ 1s
  2026-05-15 03:33:09 /themes/default/fonts/fontawesome/fa-regular-400.woff2 ............................. ~ 517.37ms
  2026-05-15 03:33:09 /api/frontend/item/featured-items .................................................. ~ 505.47ms
  2026-05-15 03:33:09 /api/frontend/item/popular-items ......................................................... ~ 1s
  2026-05-15 03:33:09 /themes/default/fonts/fontawesome/fa-solid-900.woff2 ..................................... ~ 1s
  2026-05-15 03:33:10 /api/frontend/offer ................................................................ ~ 512.59ms
  2026-05-15 03:33:09 /themes/default/fonts/fontawesome/fa-brands-400.woff2 .................................... ~ 1s
  2026-05-15 03:33:10 /api/frontend/setting .............................................................. ~ 511.24ms
  2026-05-15 03:33:10 /themes/default/fonts/typography/rubik/Rubik-Regular.ttf ........................... ~ 510.87ms
  2026-05-15 03:33:11 /api/frontend/item-category .......................................................... ~ 1.55ms
  2026-05-15 03:33:11 /themes/default/fonts/typography/rubik/Rubik-Medium.ttf .............................. ~ 3.79ms
  2026-05-15 03:33:11 /api/frontend/item-category/show/iced-tea .......................................... ~ 510.60ms
  2026-05-15 03:33:11 /themes/default/fonts/typography/rubik/Rubik-SemiBold.ttf .......................... ~ 513.86ms
  2026-05-15 03:33:11 /api/frontend/item-category/show/fruit-shots ............................................. ~ 1s
  2026-05-15 03:33:11 /themes/default/fonts/typography/rubik/Rubik-Bold.ttf .................................... ~ 1s
  2026-05-15 03:33:11 /storage/42/conversions/Lemon-Ice-Tea-1-thumb.jpg .................................. ~ 516.30ms
  2026-05-15 03:33:12 /storage/48/conversions/Capture-thumb.JPG ............................................ ~ 1.43ms
  2026-05-15 03:33:12 /storage/30/kahumbo-logo.-2.png ...................................................... ~ 3.56ms
  2026-05-15 03:33:12 /storage/43/conversions/Strawberry-Juice-thumb.jpg ................................... ~ 5.30ms
  2026-05-15 03:33:12 /storage/44/conversions/hoptionb-img7-thumb.png ...................................... ~ 6.53ms
  2026-05-15 03:33:12 /storage/105/conversions/fruit-shots-thumb.png ....................................... ~ 7.27ms
  2026-05-15 03:33:12 /images/category/thumb.png ........................................................... ~ 6.61ms
  2026-05-15 03:33:12 /storage/47/conversions/Please-provide-the-original-Pinterest-title-you-want-me-to-reformat_-thumb.jpg  ~ 2.03ms
  2026-05-15 03:33:12 /storage/103/conversions/chocolate-shakes-thumb.png .................................. ~ 0.27ms
  2026-05-15 03:33:12 /storage/45/conversions/Unique-Mocktails-thumb.png ................................... ~ 1.49ms
  2026-05-15 03:33:12 /storage/104/conversions/coffee-thumb.png ............................................ ~ 0.17ms
  2026-05-15 03:33:12 /storage/99/conversions/choco-brownie-cover.png ...................................... ~ 0.22ms
  2026-05-15 03:33:12 /storage/32/kahumbo-logo-white.png ................................................... ~ 2.89ms
  2026-05-15 03:33:12 /api/frontend/cookies ................................................................ ~ 0.16ms
  2026-05-15 03:33:12 /api/frontend/language ............................................................. ~ 508.52ms
  2026-05-15 03:33:12 /api/frontend/language/show/1 ............................................................ ~ 1s
  2026-05-15 03:33:12 /api/frontend/item-category ........................................................ ~ 514.29ms
  2026-05-15 03:33:12 /images/cart/empty-cart.gif .............................................................. ~ 1s
  2026-05-15 03:33:13 /api/frontend/item-category/show/iced-tea .......................................... ~ 511.24ms
  2026-05-15 03:33:13 /api/frontend/item-category/show/fruit-shots ....................................... ~ 509.90ms
  2026-05-15 03:33:14 /api/frontend/item-category/show/iced-tea .......................................... ~ 510.46ms
  2026-05-15 03:33:14 /api/frontend/item-category/show/fruit-shots ............................................. ~ 1s
  2026-05-15 03:33:13 /storage/28/german.png ................................................................... ~ 1s
  2026-05-15 03:33:14 /api/frontend/country-code/show/GBR ................................................ ~ 517.17ms
  2026-05-15 03:33:14 /storage/26/english.png .................................................................. ~ 1s
  2026-05-15 03:33:14 /api/frontend/device-token/web ..................................................... ~ 508.53ms
  2026-05-15 03:33:12 /storage/34/slide-0.jpg .................................................................. ~ 3s
  2026-05-15 03:33:15 /api/frontend/item-category/show/iced-tea ................................................ ~ 1s
  2026-05-15 03:33:15 /api/frontend/item-category/show/fruit-shots ....................................... ~ 512.14ms
  2026-05-15 03:33:15 /firebase-messaging-sw.js ............................................................ ~ 1.90ms
  2026-05-15 03:33:16 /storage/96/conversions/golden-mango-bliss-cover.png ................................. ~ 3.04ms
  2026-05-15 03:33:16 /storage/98/conversions/strawverry-bliss-cover.png ................................... ~ 4.70ms
  2026-05-15 03:33:16 /storage/58/conversions/Sparkling-Limoncello-Mocktail-cover.jpg ...................... ~ 6.42ms
  2026-05-15 03:33:16 /storage/54/conversions/kit-kat-shake-cover.jpg ...................................... ~ 7.71ms
  2026-05-15 03:33:16 /storage/100/conversions/strawberry-mojito-cover.png ................................. ~ 6.89ms
  2026-05-15 03:33:16 /storage/69/conversions/MANGO-FROOTI-RECIPE,-HOMEMADE-MANGO-FROOTI-RECIPE-WITH-STEP-BY-STEP-PHOTOS-,-HOW-TO-MANGO-FROOTI-AT-HOME-,-HOMEMADE-MANGO-SQUASH-cover.jpg  ~ 8.83ms
  2026-05-15 03:33:16 /storage/71/conversions/Master-Kong-Lemon-Iced-Tea-Drink,-500ml-cover.jpg ............ ~ 0.20ms
  2026-05-15 03:33:16 /storage/70/conversions/Spiked-Peach-Iced-Tea_-Sweet-tea-with-a-boozy-kick_-cover.jpg  ~ 1.14ms
  2026-05-15 03:33:16 /storage/102/conversions/masala-tea-cover.png ........................................ ~ 1.98ms
  2026-05-15 03:33:16 /storage/101/conversions/green-tea-cover.png ......................................... ~ 0.22ms
  2026-05-15 03:33:16 /storage/84/conversions/Sakura-Lychee-Fizz-_-Sift-&-Simmer-cover.jpg ................. ~ 0.22ms
  2026-05-15 03:33:16 /storage/83/conversions/Guava-Spicy-Shot-cover.jpg ................................... ~ 1.37ms
  2026-05-15 03:33:16 /storage/82/conversions/Guava-Spicy-Shot-cover.jpg ................................... ~ 3.07ms
  2026-05-15 03:33:16 /storage/81/conversions/Jamun-Shot-(1)-cover.jpg ..................................... ~ 0.19ms
  2026-05-15 03:33:16 /storage/80/conversions/Strawberry-Dirty-Sprite-_-A-Sweet-Summer-Sip---recipezed-cover.jpg  ~ 1.92ms
  2026-05-15 03:33:16 /storage/79/conversions/Delicious-Kiwi-Caipirinha-Drink-cover.jpg .................... ~ 0.19ms
  2026-05-15 03:33:16 /storage/86/conversions/Falsa-Sharbat-I-How-To-make-Phalse-Ka-Sharbat- video-cover.jpg  ~ 514.62ms
  2026-05-15 03:33:16 /storage/78/conversions/Paan-Shot-cover.jpg ........................................ ~ 516.01ms
  2026-05-15 03:33:16 /storage/31/kahumbo-logo-(1).png ..................................................... ~ 0.15ms
  2026-05-15 03:33:22 /home .............................................................................. ~ 513.12ms
  2026-05-15 03:33:22 /themes/default/fonts/fontawesome/fontawesome.css .................................. ~ 517.56ms
  2026-05-15 03:33:22 /themes/default/fonts/lab/lab.css .................................................... ~ 1.93ms
  2026-05-15 03:33:22 /themes/default/fonts/typography/public/public.css ................................... ~ 4.66ms
  2026-05-15 03:33:22 /themes/default/fonts/typography/rubik/rubik.css ..................................... ~ 2.35ms
  2026-05-15 03:33:22 /themes/default/css/custom.css ....................................................... ~ 4.36ms
  2026-05-15 03:33:22 /themes/default/js/drawer.js ......................................................... ~ 7.26ms
  2026-05-15 03:33:22 /themes/default/js/modal.js ......................................................... ~ 10.32ms
  2026-05-15 03:33:22 /themes/default/js/customScript.js .................................................. ~ 12.65ms
  2026-05-15 03:33:22 /themes/default/js/tabs.js ........................................................... ~ 0.19ms
  2026-05-15 03:33:22 /themes/default/js/dropdown.js ....................................................... ~ 0.22ms
  2026-05-15 03:33:22 /themes/default/fonts/typography/rubik/Rubik-Regular.ttf ............................. ~ 0.35ms
  2026-05-15 03:33:23 /storage/33/IMG_1625.JPG.jpeg ........................................................ ~ 0.23ms
  2026-05-15 03:33:23 /images/theme/theme-logo.png ......................................................... ~ 0.31ms
  2026-05-15 03:33:23 /images/theme/theme-footer-logo.png .................................................. ~ 3.56ms
  2026-05-15 03:33:23 /api/frontend/setting .............................................................. ~ 506.93ms
  2026-05-15 03:33:23 /api/frontend/setting .............................................................. ~ 510.84ms
  2026-05-15 03:33:23 /api/frontend/item-category .............................................................. ~ 1s
  2026-05-15 03:33:23 /api/frontend/page ....................................................................... ~ 1s
  2026-05-15 03:33:23 /themes/default/fonts/typography/rubik/Rubik-Medium.ttf .................................. ~ 1s
  2026-05-15 03:33:24 /themes/default/fonts/lab/lab.woff2?1740891535263 .................................... ~ 1.52ms
  2026-05-15 03:33:24 /themes/default/fonts/fontawesome/fa-regular-400.woff2 ............................... ~ 2.65ms
  2026-05-15 03:33:24 /home .............................................................................. ~ 506.96ms
  2026-05-15 03:33:24 /themes/default/fonts/typography/rubik/Rubik-SemiBold.ttf .......................... ~ 511.85ms
  2026-05-15 03:33:25 /admin/todays-special ................................................................ ~ 0.15ms
  2026-05-15 03:33:24 /themes/default/fonts/fontawesome/fa-solid-900.woff2 ............................... ~ 514.70ms
  2026-05-15 03:33:24 /themes/default/fonts/fontawesome/fa-brands-400.woff2 .............................. ~ 514.63ms
  2026-05-15 03:33:25 /api/frontend/order ................................................................ ~ 507.80ms
  2026-05-15 03:33:25 /api/frontend/item/popular-items ................................................... ~ 510.49ms
  2026-05-15 03:33:25 /themes/default/fonts/typography/rubik/Rubik-Bold.ttf .............................. ~ 516.47ms
  2026-05-15 03:33:25 /storage/34/slide-0.jpg ............................................................ ~ 510.03ms
  2026-05-15 03:33:26 /images/cart/empty-cart.gif ........................................................ ~ 510.02ms
  2026-05-15 03:33:26 /storage/43/conversions/Strawberry-Juice-thumb.jpg ................................. ~ 511.83ms
  2026-05-15 03:33:26 /storage/44/conversions/hoptionb-img7-thumb.png ...................................... ~ 7.42ms
  2026-05-15 03:33:26 /storage/45/conversions/Unique-Mocktails-thumb.png ................................... ~ 5.36ms
  2026-05-15 03:33:26 /images/category/thumb.png ........................................................... ~ 4.08ms
  2026-05-15 03:33:26 /themes/default/fonts/fontawesome/fontawesome.css .................................... ~ 4.82ms
  2026-05-15 03:33:26 /themes/default/fonts/lab/lab.css .................................................... ~ 4.83ms
  2026-05-15 03:33:26 /themes/default/fonts/typography/public/public.css ................................... ~ 6.14ms
  2026-05-15 03:33:26 /themes/default/fonts/typography/rubik/rubik.css ..................................... ~ 5.60ms
  2026-05-15 03:33:26 /themes/default/css/custom.css ....................................................... ~ 6.92ms
  2026-05-15 03:33:26 /themes/default/js/drawer.js ......................................................... ~ 7.23ms
  2026-05-15 03:33:26 /themes/default/fonts/fontawesome/fontawesome.css .................................... ~ 0.18ms
  2026-05-15 03:33:26 /themes/default/fonts/lab/lab.css .................................................... ~ 0.23ms
  2026-05-15 03:33:26 /themes/default/fonts/typography/public/public.css ................................... ~ 1.91ms
  2026-05-15 03:33:26 /themes/default/js/modal.js .......................................................... ~ 0.29ms
  2026-05-15 03:33:26 /themes/default/js/customScript.js ................................................... ~ 2.22ms
  2026-05-15 03:33:26 /themes/default/js/tabs.js ........................................................... ~ 3.84ms
  2026-05-15 03:33:26 /themes/default/js/dropdown.js ....................................................... ~ 0.16ms
  2026-05-15 03:33:26 /themes/default/fonts/typography/rubik/rubik.css ..................................... ~ 0.16ms
  2026-05-15 03:33:26 /themes/default/fonts/typography/rubik/Rubik-Regular.ttf ............................. ~ 0.14ms
  2026-05-15 03:33:26 /themes/default/css/custom.css ....................................................... ~ 0.15ms
  2026-05-15 03:33:26 /themes/default/js/drawer.js ......................................................... ~ 0.17ms
  2026-05-15 03:33:26 /themes/default/js/modal.js .......................................................... ~ 0.16ms
  2026-05-15 03:33:26 /themes/default/js/customScript.js ................................................... ~ 0.31ms
  2026-05-15 03:33:26 /themes/default/js/tabs.js ........................................................... ~ 0.16ms
  2026-05-15 03:33:26 /themes/default/js/dropdown.js ....................................................... ~ 0.16ms
  2026-05-15 03:33:26 /images/theme/theme-logo.png ......................................................... ~ 0.17ms
  2026-05-15 03:33:26 /storage/33/IMG_1625.JPG.jpeg ........................................................ ~ 0.14ms
  2026-05-15 03:33:26 /images/theme/theme-footer-logo.png .................................................. ~ 0.15ms
  2026-05-15 03:33:26 /api/frontend/item-category .......................................................... ~ 0.20ms
  2026-05-15 03:33:26 /api/frontend/setting .............................................................. ~ 504.51ms
  2026-05-15 03:33:26 /api/frontend/page ................................................................. ~ 505.39ms
  2026-05-15 03:33:26 /themes/default/fonts/fontawesome/fa-solid-900.woff2 ................................. ~ 2.93ms
  2026-05-15 03:33:27 /themes/default/fonts/typography/rubik/Rubik-Medium.ttf .............................. ~ 1.53ms
  2026-05-15 03:33:27 /themes/default/fonts/lab/lab.woff2?1740891535263 .................................... ~ 2.56ms
  2026-05-15 03:33:27 /themes/default/fonts/fontawesome/fa-regular-400.woff2 ............................... ~ 4.02ms
  2026-05-15 03:33:27 /themes/default/fonts/typography/rubik/Rubik-SemiBold.ttf ............................ ~ 5.26ms
  2026-05-15 03:33:27 /themes/default/fonts/typography/rubik/Rubik-Bold.ttf ................................ ~ 6.34ms
  2026-05-15 03:33:27 /themes/default/fonts/fontawesome/fa-brands-400.woff2 ................................ ~ 4.23ms
  2026-05-15 03:33:27 /api/frontend/order ................................................................ ~ 516.95ms
  2026-05-15 03:33:27 /api/frontend/item/featured-items ........................................................ ~ 1s
  2026-05-15 03:33:27 /api/frontend/item/popular-items ................................................... ~ 508.01ms
  2026-05-15 03:33:27 /api/frontend/offer ................................................................ ~ 511.62ms
  2026-05-15 03:33:28 /api/frontend/item-category .......................................................... ~ 0.19ms
  2026-05-15 03:33:28 /api/frontend/item-category/show/iced-tea .......................................... ~ 508.09ms
  2026-05-15 03:33:28 /api/frontend/item-category/show/fruit-shots ............................................. ~ 1s
  2026-05-15 03:33:28 /storage/44/conversions/hoptionb-img7-thumb.png .................................... ~ 517.14ms
  2026-05-15 03:33:29 /storage/43/conversions/Strawberry-Juice-thumb.jpg ................................... ~ 1.48ms
  2026-05-15 03:33:29 /storage/42/conversions/Lemon-Ice-Tea-1-thumb.jpg .................................... ~ 3.31ms
  2026-05-15 03:33:29 /storage/103/conversions/chocolate-shakes-thumb.png .................................. ~ 4.53ms
  2026-05-15 03:33:29 /storage/47/conversions/Please-provide-the-original-Pinterest-title-you-want-me-to-reformat_-thumb.jpg  ~ 5.57ms
  2026-05-15 03:33:29 /storage/48/conversions/Capture-thumb.JPG ............................................ ~ 4.90ms
  2026-05-15 03:33:29 /storage/45/conversions/Unique-Mocktails-thumb.png ................................... ~ 3.13ms
  2026-05-15 03:33:29 /storage/104/conversions/coffee-thumb.png ............................................ ~ 0.15ms
  2026-05-15 03:33:28 /storage/34/slide-0.jpg .................................................................. ~ 1s
  2026-05-15 03:33:29 /api/frontend/setting ................................................................ ~ 2.30ms
  2026-05-15 03:33:29 /api/frontend/page ................................................................. ~ 514.23ms
  2026-05-15 03:33:29 /storage/105/conversions/fruit-shots-thumb.png ..................................... ~ 516.37ms
  2026-05-15 03:33:29 /images/category/thumb.png ......................................................... ~ 517.55ms
  2026-05-15 03:33:29 /api/frontend/item-category ........................................................ ~ 511.57ms
  2026-05-15 03:33:29 /api/frontend/item-category/show/iced-tea .......................................... ~ 512.33ms
  2026-05-15 03:33:30 /api/frontend/cookies .............................................................. ~ 509.82ms
  2026-05-15 03:33:30 /api/frontend/item-category/show/fruit-shots ....................................... ~ 510.96ms
  2026-05-15 03:33:29 /storage/99/conversions/choco-brownie-cover.png .......................................... ~ 1s
  2026-05-15 03:33:30 /api/frontend/setting .............................................................. ~ 511.35ms
  2026-05-15 03:33:31 /api/frontend/language ................................................................... ~ 1s
  2026-05-15 03:33:31 /api/frontend/language/show/1 ...................................................... ~ 518.14ms
  2026-05-15 03:33:29 /images/cart/empty-cart.gif .............................................................. ~ 2s
  2026-05-15 03:33:31 /api/frontend/item-category ........................................................ ~ 511.98ms
  2026-05-15 03:33:32 /api/frontend/item-category/show/iced-tea .......................................... ~ 509.12ms
  2026-05-15 03:33:32 /api/frontend/cookies .............................................................. ~ 511.61ms
  2026-05-15 03:33:32 /api/frontend/item-category/show/fruit-shots ............................................. ~ 1s
  2026-05-15 03:33:33 /api/frontend/setting .............................................................. ~ 516.53ms
  2026-05-15 03:33:33 /api/frontend/country-code/show/GBR ................................................ ~ 512.89ms
  2026-05-15 03:33:33 /images/theme/theme-logo.png ....................................................... ~ 517.18ms
  2026-05-15 03:33:33 /api/frontend/device-token/web ........................................................... ~ 1s
  2026-05-15 03:33:33 /storage/26/english.png .................................................................. ~ 1s
  2026-05-15 03:33:34 /api/frontend/item-category/show/iced-tea .......................................... ~ 515.60ms
  2026-05-15 03:33:33 /storage/28/german.png ................................................................... ~ 1s
  2026-05-15 03:33:34 /api/frontend/item-category/show/fruit-shots ....................................... ~ 508.12ms
  2026-05-15 03:33:35 /api/frontend/language ............................................................. ~ 511.60ms
  2026-05-15 03:33:35 /api/frontend/language/show/1 ............................................................ ~ 1s
  2026-05-15 03:33:35 /api/frontend/item-category ........................................................ ~ 511.29ms
  2026-05-15 03:33:34 /themes/default/fonts/typography/rubik/Rubik-Medium.ttf .................................. ~ 1s
  2026-05-15 03:33:35 /storage/33/IMG_1625.JPG.jpeg ........................................................ ~ 4.88ms
  2026-05-15 03:33:36 /images/theme/theme-footer-logo.png .................................................. ~ 2.98ms
  2026-05-15 03:33:36 /storage/30/kahumbo-logo.-2.png ...................................................... ~ 5.51ms
  2026-05-15 03:33:36 /storage/96/conversions/golden-mango-bliss-cover.png ................................. ~ 8.20ms
  2026-05-15 03:33:36 /themes/default/fonts/lab/lab.woff2?1740891535263 .................................... ~ 9.95ms
  2026-05-15 03:33:36 /storage/98/conversions/strawverry-bliss-cover.png ................................... ~ 6.42ms
  2026-05-15 03:33:36 /storage/58/conversions/Sparkling-Limoncello-Mocktail-cover.jpg ...................... ~ 5.68ms
  2026-05-15 03:33:36 /storage/32/kahumbo-logo-white.png .................................................. ~ 15.26ms
  2026-05-15 03:33:36 /storage/54/conversions/kit-kat-shake-cover.jpg ...................................... ~ 6.75ms
  2026-05-15 03:33:36 /firebase-messaging-sw.js ............................................................ ~ 0.25ms
  2026-05-15 03:33:36 /storage/100/conversions/strawberry-mojito-cover.png ................................. ~ 0.57ms
  2026-05-15 03:33:36 /themes/default/fonts/typography/rubik/Rubik-Regular.ttf ............................. ~ 0.25ms
  2026-05-15 03:33:36 /themes/default/fonts/fontawesome/fa-regular-400.woff2 ............................... ~ 2.07ms
  2026-05-15 03:33:36 /storage/69/conversions/MANGO-FROOTI-RECIPE,-HOMEMADE-MANGO-FROOTI-RECIPE-WITH-STEP-BY-STEP-PHOTOS-,-HOW-TO-MANGO-FROOTI-AT-HOME-,-HOMEMADE-MANGO-SQUASH-cover.jpg  ~ 3.65ms
  2026-05-15 03:33:36 /storage/71/conversions/Master-Kong-Lemon-Iced-Tea-Drink,-500ml-cover.jpg ............ ~ 0.22ms
  2026-05-15 03:33:36 /storage/70/conversions/Spiked-Peach-Iced-Tea_-Sweet-tea-with-a-boozy-kick_-cover.jpg  ~ 1.17ms
  2026-05-15 03:33:36 /storage/102/conversions/masala-tea-cover.png ........................................ ~ 2.02ms
  2026-05-15 03:33:36 /storage/101/conversions/green-tea-cover.png ......................................... ~ 4.27ms
  2026-05-15 03:33:36 /themes/default/fonts/typography/rubik/Rubik-SemiBold.ttf ............................ ~ 0.26ms
  2026-05-15 03:33:36 /storage/84/conversions/Sakura-Lychee-Fizz-_-Sift-&-Simmer-cover.jpg ................. ~ 1.96ms
  2026-05-15 03:33:36 /storage/83/conversions/Guava-Spicy-Shot-cover.jpg ................................... ~ 3.18ms
  2026-05-15 03:33:36 /storage/82/conversions/Guava-Spicy-Shot-cover.jpg ................................... ~ 0.25ms
  2026-05-15 03:33:36 /storage/81/conversions/Jamun-Shot-(1)-cover.jpg ..................................... ~ 2.13ms
  2026-05-15 03:33:36 /storage/80/conversions/Strawberry-Dirty-Sprite-_-A-Sweet-Summer-Sip---recipezed-cover.jpg  ~ 4.25ms
  2026-05-15 03:33:36 /storage/79/conversions/Delicious-Kiwi-Caipirinha-Drink-cover.jpg .................... ~ 4.97ms
  2026-05-15 03:33:36 /storage/86/conversions/Falsa-Sharbat-I-How-To-make-Phalse-Ka-Sharbat- video-cover.jpg  ~ 503.50ms
  2026-05-15 03:33:36 /themes/default/fonts/fontawesome/fa-solid-900.woff2 ............................... ~ 504.48ms
  2026-05-15 03:33:36 /themes/default/fonts/fontawesome/fa-brands-400.woff2 ................................ ~ 2.23ms
  2026-05-15 03:33:36 /storage/78/conversions/Paan-Shot-cover.jpg .......................................... ~ 3.86ms
  2026-05-15 03:33:36 /storage/26/english.png .............................................................. ~ 5.94ms
  2026-05-15 03:33:36 /storage/28/german.png ............................................................... ~ 0.23ms
  2026-05-15 03:33:36 /storage/31/kahumbo-logo-(1).png ..................................................... ~ 0.18ms
  2026-05-15 03:33:36 /storage/30/kahumbo-logo.-2.png ...................................................... ~ 0.20ms
  2026-05-15 03:33:36 /images/cart/empty-cart.gif .......................................................... ~ 5.77ms
  2026-05-15 03:33:36 /storage/32/kahumbo-logo-white.png ................................................... ~ 6.04ms
  2026-05-15 03:33:36 /api/admin/default-access .......................................................... ~ 502.38ms
  2026-05-15 03:33:37 /api/admin/setting/branch ............................................................ ~ 0.28ms
  2026-05-15 03:33:37 /api/admin/item .................................................................... ~ 511.53ms
  2026-05-15 03:33:37 /api/admin/today-special ................................................................. ~ 1s
  2026-05-15 03:33:38 /api/admin/setting/branch/show/1 ................................................... ~ 512.27ms
  2026-05-15 03:33:37 /themes/default/fonts/typography/public/PublicSans-Regular.ttf ........................... ~ 1s
  2026-05-15 03:33:38 /api/frontend/country-code/show/GBR ................................................ ~ 515.43ms
  2026-05-15 03:33:38 /themes/default/fonts/typography/public/PublicSans-Medium.ttf ...................... ~ 517.09ms
  2026-05-15 03:33:38 /api/frontend/device-token/web ..................................................... ~ 509.85ms
  2026-05-15 03:33:38 /themes/default/fonts/typography/public/PublicSans-SemiBold.ttf .......................... ~ 1s
  2026-05-15 03:33:38 /firebase-messaging-sw.js .......................................................... ~ 510.86ms
  2026-05-15 03:33:39 /storage/31/kahumbo-logo-(1).png ..................................................... ~ 2.26ms
  2026-05-15 03:33:42 /api/frontend/device-token/web ..................................................... ~ 516.41ms
  2026-05-15 03:34:05 /home .............................................................................. ~ 517.47ms
  2026-05-15 03:34:05 /themes/default/fonts/fontawesome/fontawesome.css .................................. ~ 521.28ms
  2026-05-15 03:34:05 /themes/default/fonts/lab/lab.css .................................................... ~ 2.38ms
  2026-05-15 03:34:05 /themes/default/fonts/typography/public/public.css ................................... ~ 5.30ms
  2026-05-15 03:34:05 /themes/default/fonts/typography/rubik/rubik.css ..................................... ~ 7.05ms
  2026-05-15 03:34:05 /themes/default/css/custom.css ....................................................... ~ 6.79ms
  2026-05-15 03:34:05 /themes/default/js/drawer.js ......................................................... ~ 9.56ms
  2026-05-15 03:34:05 /themes/default/js/modal.js ......................................................... ~ 12.50ms
  2026-05-15 03:34:05 /themes/default/js/customScript.js ................................................... ~ 0.26ms
  2026-05-15 03:34:05 /themes/default/js/tabs.js ........................................................... ~ 0.21ms
  2026-05-15 03:34:05 /themes/default/js/dropdown.js ....................................................... ~ 3.07ms
  2026-05-15 03:34:05 /themes/default/fonts/typography/rubik/Rubik-Regular.ttf ............................. ~ 0.41ms
  2026-05-15 03:34:05 /storage/33/IMG_1625.JPG.jpeg ........................................................ ~ 0.15ms
  2026-05-15 03:34:05 /images/theme/theme-logo.png ......................................................... ~ 0.36ms
  2026-05-15 03:34:05 /images/theme/theme-footer-logo.png .................................................. ~ 2.92ms
